sa1,pop
1109101,627
1109102,396
1109103,355
1109104,615
1109105,429
1109106,320
1109107,448
1109108,334
1109109,392
1109110,344
1109111,453
1109112,605
1109113,339
1109114,213
1109115,231
1109116,256
1109117,0
1109118,310
1109119,904
1109120,577
1109121,289
1109122,518
1109123,468
1109124,523
1109125,297
1109126,457
1109127,437
1109128,319
1109201,571
1109202,501
1109203,196
1109204,417
1109205,212
1109206,67
1109207,461
1109208,396
1109209,331
1109210,155
1109211,319
1109212,348
1109213,306
1109301,98
1109302,378
1109303,334
1109304,497
1109305,368
1109306,283
1109307,339
1109308,247
1109309,446
1109310,428
1109311,350
1109312,157
1109313,380
1109314,429
1109401,322
1109402,249
1109403,369
1109404,246
1109405,174
1109406,302
1109407,249
1109408,255
1109409,210
1109410,414
1109411,395
1109412,382
1109413,280
1109414,417
1109501,285
1109502,226
1109503,592
1109504,315
1109505,551
1109506,221
1109507,301
1109508,609
1109509,259
1109510,328
1109511,477
1109512,274
1109513,530
1109514,234
1109515,0
1109601,361
1109602,376
1109603,124
1109604,183
1109605,117
1109606,213
1109607,206
1109608,66
1109609,91
1109610,258
1109611,374
1109612,345
1109613,236
1109614,301
1109615,482
1109616,188
1109617,215
1109618,420
1109619,308
1109620,289
1109621,372
1109622,500
1109623,414
1109624,386
1109701,279
1109702,223
1109703,315
1109704,277
1109705,389
1109706,397
1109707,312
1109708,262
1109709,312
1109710,50
1109711,214
1109712,392
1109713,446
1109714,443
1109715,329
1109716,249
1109717,377
1109718,335
1109719,492
1109720,358
1109721,392
1109722,354
1109723,407
1109724,487
1109725,428
1109726,250
1109727,216
1109728,439
1109729,383
1109730,440
1109731,222
1109732,220
1109733,345
1109734,448
1109735,412
1109736,212
1109737,399
1109738,459
1109739,342
1109740,518
1109741,343
1109742,496
1109743,368
1109744,510
1109745,448
1109746,406
1109747,508
1109748,355
1109749,349
1109750,377
1109751,454
1109752,83
1109801,104
1109802,449
1109803,218
1109804,262
1109805,178
1109806,262
1109807,410
1109808,184
1109809,178
1109810,199
1109811,247
1109901,288
1109902,472
1109903,502
1109904,518
1109905,249
1109906,244
1109907,277
1109908,261
1109909,165
1109910,298
1109911,148
1109912,254
1109913,287
1109914,254
1109915,238
1109916,601
1109917,119
1109918,163
1109919,248
1109920,394
1109921,268
1109922,146
1109923,316
1109924,285
1109925,197
1109926,301
1109927,141
1109928,374
1109929,170
1110001,464
1110002,301
1110003,290
1110004,430
1110005,506
1110006,609
1110007,391
1110008,325
1110009,432
1110010,276
1110011,439
1110012,298
1110013,331
1110014,332
1110015,594
1110016,371
1110017,595
1110018,463
1110019,297
1110020,380
1110021,165
1110022,521
1110023,306
1110024,447
1110025,395
1110026,442
1110027,462
1110101,447
1110102,528
1110103,498
1110104,363
1110105,652
1110106,264
1110107,570
1110108,368
1110109,389
1110110,360
1110111,346
1110112,332
1110113,320
1110114,343
1110115,527
1110116,258
1110117,329
1110118,558
1110119,551
1110120,507
1110121,584
1110122,266
1110123,518
1110124,353
1110125,357
1110126,294
1110127,418
1110128,473
1110129,501
1110130,437
1110131,707
1110132,446
1110133,311
1110134,561
1110135,396
1110136,431
1110137,163
1110201,432
1110202,336
1110203,278
1110204,432
1110205,538
1110206,347
1110207,364
1110208,390
1110209,321
1110210,221
1110211,364
1110212,697
1110213,514
1110214,418
1110215,751
1110216,802
1110217,165
1110218,53
1110301,254
1110302,222
1110303,355
1110304,340
1110305,260
1110306,288
1110307,397
1110308,113
1110309,249
1110310,251
1110311,525
1110312,185
1110313,250
1110314,227
1110315,172
1110316,425
1110317,471
1110318,189
1110401,494
1110402,511
1110403,223
1110404,156
1110405,281
1110406,370
1110407,282
1110408,110
1110409,390
1110410,317
1110411,339
1110412,301
1110413,309
1110414,0
1110415,85
1110416,277
1110501,291
1110502,363
1110503,350
1110504,500
1110505,501
1110506,332
1110507,323
1110508,359
1110509,585
1110510,258
1110511,181
1110512,451
1110513,502
1110514,133
1110515,657
1110516,329
1110517,402
1110518,157
1110601,56
1110602,96
1110603,59
1110604,188
1110605,472
1110606,476
1110607,483
1110608,275
1110609,486
1110610,233
1110611,371
1110612,293
1110613,131
1110614,482
1110615,445
1110616,803
1110617,453
1110618,472
1110619,385
1110620,281
1110621,424
1110622,281
1110623,567
1110624,418
1110701,531
1110702,512
1110703,365
1110704,384
1110705,330
1110706,306
1110707,371
1110708,335
1110709,281
1110710,306
1110711,328
1110712,419
1110713,277
1110714,510
1110715,452
1110716,600
1110717,220
1110718,239
1110719,212
1110720,443
1110721,792
1110722,395
1110723,652
1110801,568
1110802,797
1110803,137
1110804,466
1110805,549
1110806,306
1110807,463
1110808,408
1110809,250
1110810,406
1110811,380
1110812,464
1110813,443
1110814,191
1110815,266
1110816,439
1110817,429
1110818,325
1110819,431
1110820,449
1110821,363
1110822,558
1110823,182
1110824,184
1110825,584
1110826,184
1110827,62
1110828,4
1110829,388
1110830,663
1110831,231
1110832,383
1110833,309
1110834,432
1110835,196
1110836,608
1110837,609
1110838,314
1110839,346
1110840,321
1110841,370
1110842,366
1110843,365
1110844,366
1110845,488
1110846,344
1110847,676
1110848,211
1110849,473
1110850,436
1110851,393
1110852,245
1110853,436
1110901,306
1110902,247
1110903,343
1110904,219
1110905,357
1110906,340
1110907,242
1110908,345
1110909,489
1110910,359
1110911,239
1110912,345
1110913,277
1110914,380
1110915,284
1110916,458
1110917,249
1110918,215
1110919,253
1110920,351
1110921,157
1110922,395
1110923,185
1111001,185
1111002,543
1111003,317
1111004,232
1111005,252
1111006,275
1111007,489
1111008,245
1111009,372
1111010,259
1111011,429
1111012,340
1111013,174
1111014,305
1111015,243
1111016,218
1111017,279
1111018,229
1111019,291
1111020,326
1111021,335
1111022,315
1111023,372
1111024,282
1111025,231
1111026,235
1111027,545
1111101,509
1111102,273
1111103,280
1111104,222
1111105,408
1111106,292
1111107,221
1111108,432
1111109,298
1111110,429
1111111,565
1111112,287
1111113,563
1111114,487
1111115,543
1111116,555
1111117,317
1111118,242
1111119,457
1111120,477
1111121,313
1111122,273
1111123,390
1111124,473
1111125,431
1111126,531
1111127,495
1111128,494
1111129,383
1111130,532
1111131,341
1111132,338
1111133,357
1111134,323
1111135,294
1111136,342
1111137,0
1111138,215
1111139,0
1111140,370
1111141,280
1111142,27
1111143,215
1111144,224
1111145,180
1111146,0
1111147,516
1111201,347
1111202,333
1111203,535
1111204,313
1111205,296
1111206,315
1111207,337
1111208,243
1111209,479
1111210,575
1111211,170
1111212,378
1111213,423
1111214,460
1111215,299
1111216,315
1111217,316
1111218,327
1111219,445
1111220,116
1111221,293
1111222,396
1111223,243
1111224,396
1111225,251
1111226,302
1111227,453
1111228,230
1111229,316
1111230,487
1111231,456
1111232,308
1111233,492
1111234,355
1111235,478
1111236,654
1111237,334
1111238,304
1111239,632
1111240,320
1111241,189
1111242,430
1111243,825
1111301,260
1111302,379
1111303,181
1111304,320
1111305,359
1111306,369
1111307,163
1111308,181
1111309,398
1111310,237
1111311,397
1111312,490
1111313,308
1111314,435
1111315,285
1111401,295
1111402,532
1111403,216
1111404,501
1111405,581
1111406,136
1111407,572
1111408,399
1111409,330
1111410,518
1111411,343
1111412,344
1111501,394
1111502,418
1111503,333
1111504,235
1111505,532
1111506,491
1111507,349
1111508,491
1111509,610
1111510,280
1111511,406
1111512,389
1111513,410
1111514,570
1111515,503
1111516,414
1111517,456
1111518,292
1111519,432
1111520,502
1111521,179
1111522,797
1111523,456
1111524,285
1111525,91
1111526,603
1111527,383
1111528,381
1111529,583
1111530,393
1111531,304
1111532,368
1111533,540
1111534,337
1111535,460
1111536,313
1111537,240
1111538,530
1111539,399
1111540,708
1111541,572
1111542,350
1111543,539
1111544,381
1111545,343
1111546,451
1111547,510
1111548,322
1111549,207
1111550,360
1111551,322
1111552,417
1111553,381
1111554,527
1111555,446
1111556,502
1111557,309
1111558,304
1111559,356
1111560,322
1111561,344
1111562,0
1111563,211
1111564,42
1111565,426
1111601,474
1111602,478
1111603,268
1111604,573
1111605,457
1111606,732
1111607,173
1111608,385
1111609,259
1111610,446
1111611,258
1111612,623
1111613,324
1111614,442
1111615,407
1111616,327
1111701,251
1111702,458
1111703,590
1111704,398
1111705,397
1111706,264
1111707,171
1111708,474
1111709,265
1111710,417
1111711,543
1111712,688
1111713,537
1111714,608
1111715,294
1111716,511
1111717,440
1111718,476
1111719,576
1111720,359
1111721,394
1111722,449
1111723,570
1111724,456
1111725,445
1111726,235
1111727,225
1111728,214
1111729,673
1111730,235
1111731,467
1111732,594
1111733,452
1111734,351
1111735,310
1111736,497
1111737,449
1111738,493
1111739,736
1111740,301
1111741,352
1111742,285
1111743,359
1111744,14
1111801,563
1111802,351
1111803,304
1111804,541
1111805,498
1111806,504
1111807,413
1111808,454
1111809,331
1111810,480
1111811,325
1111812,502
1111813,223
1111814,183
1111815,0
1111816,576
1111817,323
1111818,357
1111819,511
1111820,276
1111821,477
1111822,519
1111901,276
1111902,389
1111903,529
1111904,393
1111905,564
1111906,254
1111907,111
1111908,0
1111909,175
1111910,244
1111911,269
1111912,283
1111913,428
1111914,346
1111915,501
1111916,383
1111917,0
1111918,276
1112001,13
1112002,353
1112003,298
1112004,444
1112005,6
1112006,590
1112007,241
1112008,522
1112009,529
1112010,607
1112011,264
1112012,320
1112013,392
1112014,461
1112015,209
1112016,544
1112017,0
1112018,517
1112101,575
1112102,430
1112103,320
1112104,271
1112105,297
1112106,436
1112107,219
1112108,470
1112109,425
1112110,244
1112111,0
1112112,0
1112113,7
1112114,17
1112115,455
1112116,370
1112117,46
1112118,357
1112119,466
1112120,278
1112121,79
1112122,194
1112123,485
1112124,427
1112125,395
1112126,230
1112127,453
1112128,351
1112129,267
1112130,369
1112131,538
1112132,788
1112133,343
1112134,613
1112135,65
1112136,434
1112137,398
1112138,615
1112139,340
1112140,301
1112141,466
1112142,353
1112143,506
1112144,299
1112145,508
1112146,529
1112147,279
1112148,408
1112149,440
1112150,277
1112151,459
1112152,331
1112153,345
1112154,415
1112155,331
1112156,312
1112201,679
1112202,273
1112203,0
1112204,377
1112205,419
1112206,422
1112207,492
1112208,331
1112209,403
1112210,583
1112211,341
1112212,596
1112213,224
1112214,382
1112215,468
1112216,337
1112217,476
1112218,348
1112219,452
1112220,330
1112221,546
1112222,483
1112223,524
1112224,346
1112225,433
1112226,528
1112227,600
1112228,524
1112229,598
1112230,491
1112231,235
1112232,7
1112233,206
1112234,277
1112301,207
1112302,283
1112303,424
1112304,415
1112305,520
1112306,184
1112307,232
1112308,439
1112309,311
1112310,606
1112311,357
1112312,330
1112313,418
1112314,322
1112315,245
1112401,244
1112402,289
1112403,345
1112404,377
1112405,536
1112406,315
1112407,215
1112408,315
1112409,249
1112410,402
1112411,466
1112412,229
1112413,421
1112414,94
1112415,0
1112416,0
1112501,171
1112502,412
1112503,296
1112504,329
1112505,0
1112506,524
1112507,581
1112508,0
1112509,167
1112510,259
1112511,437
1112512,318
1112513,533
1112514,109
1112515,376
1112516,358
1112517,351
1112518,473
1112519,362
1112520,319
1112521,535
1112522,363
1112523,343
1112524,523
1112525,487
1112526,311
1112527,586
1112528,475
1112529,346
1112530,555
1112531,296
1112532,250
1112533,0
1112534,206
1112535,329
1112536,249
1112537,360
1112601,157
1112602,378
1112603,372
1112604,379
1112605,312
1112606,238
1112607,335
1112608,192
1112609,441
1112610,498
1112611,227
1112612,285
1112613,438
1112614,444
1112615,125
1112616,218
1112617,532
1112618,326
1112619,189
1112620,416
1112621,500
1112622,500
1112623,429
1112624,361
1112625,338
1112626,259
1112627,376
1112628,207
1112629,368
1112630,558
1112631,691
1112632,211
1112633,245
1112634,256
1112635,0
1112701,434
1112702,318
1112703,397
1112704,0
1112705,195
1112706,433
1112707,221
1112708,326
1112709,403
1112710,520
1112711,280
1112712,461
1112801,500
1112802,478
1112803,377
1112804,549
1112805,404
1112806,400
1112807,257
1112808,367
1112809,534
1112810,600
1112811,536
1112812,458
1112813,436
1112901,395
1112902,532
1112903,501
1112904,414
1112905,199
1112906,318
1112907,296
1112908,322
1112909,285
1112910,323
1112911,186
1112912,275
1112913,371
1112914,260
1112915,279
1112916,435
1112917,348
1112918,271
1112919,211
1112920,258
1112921,367
1112922,479
1112923,548
1113001,349
1113002,554
1113003,338
1113004,497
1113005,590
1113006,627
1113007,473
1113008,567
1113009,330
1113010,551
1113011,311
1113012,356
1113013,464
1113014,485
1113015,420
1113016,441
1113017,449
1113018,26
1113019,471
1113020,319
1113021,549
1113022,414
1113023,350
1113024,462
1113025,421
1113026,378
1113027,382
1113028,485
1113029,404
1113030,429
1113031,530
1113032,262
1113033,459
1113034,350
1113035,12
1113036,337
1113037,0
1113038,456
1113039,10
1113040,252
1113041,622
1113042,395
1113043,576
1113044,466
1113045,271
1113046,574
1113047,274
1113048,552
1113049,575
1113050,439
1113051,0
1113052,292
1113053,534
1113054,225
1113055,490
1113056,121
1113057,942
1113058,228
1113059,471
1113060,331
1113061,462
1113062,433
1113063,597
1113064,259
1113065,405
1113066,377
1113067,174
1113101,305
1113102,337
1113103,344
1113104,277
1113105,538
1113106,329
1113107,372
1113108,325
1113109,549
1113110,221
1113111,330
1113112,3
1113113,353
1113114,691
1113115,394
1113116,213
1113117,571
1113118,569
1113119,448
1113120,437
1113121,215
1113122,251
1113123,324
1113124,397
1113125,239
1113126,493
1113127,446
1113128,563
1113129,424
1113130,305
1113131,409
1113132,307
1113133,255
1113134,531
1113135,285
1113136,255
1113137,605
1113138,613
1113139,573
1113140,345
1113141,223
1113142,208
1113143,514
1113144,394
1113145,300
1113146,449
1113147,414
1113148,472
1113149,346
1113150,594
1113151,269
1113152,499
1113153,228
1113154,458
1113155,443
1113156,220
1113157,524
1113158,481
1113201,341
